flightTime,trackId,planId,lng,lat,alt,heading,pitch,roll
2026-06-04 10:03:42.500,drone_002,PLAN2,103.907615,30.720863,2507.9,335.97,0.8,25.89
2026-06-04 10:03:43.000,drone_001,PLAN2,104.157308,30.542233,2982.4,164.86,-0.06,27.75
2026-06-04 10:03:43.000,drone_002,PLAN2,103.907177,30.720777,2508.8,335.68,-0.58,25.35
2026-06-04 10:03:43.500,drone_001,PLAN2,104.157509,30.54175,2982.7,165.61,0.41,27.76
2026-06-04 10:03:43.500,drone_002,PLAN2,103.906735,30.720705,2508.2,334.27,0.39,25.37
2026-06-04 10:03:44.000,drone_001,PLAN2,104.157705,30.541273,2982.3,166.2,-0.11,28.06
2026-06-04 10:03:44.000,drone_002,PLAN2,103.906351,30.720588,2509.6,333.97,0.57,25.5
2026-06-04 10:03:44.500,drone_001,PLAN2,104.157937,30.540817,2981.0,167.33,0.24,28.55
2026-06-04 10:03:44.500,drone_002,PLAN2,103.90594,30.720487,2508.4,333.38,0.27,26.26
2026-06-04 10:03:45.000,drone_001,PLAN2,104.158096,30.540389,2979.8,167.5,-0.43,28.61
2026-06-04 10:03:45.000,drone_002,PLAN2,103.9055,30.720403,2508.6,332.6,-0.17,24.77
2026-06-04 10:03:45.500,drone_001,PLAN2,104.15834,30.539966,2981.4,167.5,-0.81,28.16
2026-06-04 10:03:45.500,drone_002,PLAN2,103.905121,30.720358,2508.8,331.6,0.12,25.25
2026-06-04 10:03:46.000,drone_001,PLAN2,104.158525,30.539509,2981.9,169.6,0.15,28.35
2026-06-04 10:03:46.000,drone_002,PLAN2,103.904782,30.720312,2509.9,331.06,-0.53,25.96
2026-06-04 10:03:46.500,drone_001,PLAN2,104.158716,30.539207,2981.2,169.56,-0.36,28.68
2026-06-04 10:03:46.500,drone_002,PLAN2,103.904348,30.720261,2511.2,329.84,0.3,25.19
2026-06-04 10:03:47.000,drone_001,PLAN2,104.158936,30.538744,2979.4,170.57,-0.77,28.73
2026-06-04 10:03:47.000,drone_002,PLAN2,103.903994,30.720167,2510.2,329.6,-0.04,25.14
2026-06-04 10:03:47.500,drone_001,PLAN2,104.159127,30.538388,2977.6,171.99,-0.27,27.43
2026-06-04 10:03:47.500,drone_002,PLAN2,103.903614,30.720167,2511.1,328.56,0.22,26.39
2026-06-04 10:03:48.000,drone_001,PLAN2,104.159433,30.538012,2980.4,172.21,-0.66,28.39
2026-06-04 10:03:48.000,drone_002,PLAN2,103.903224,30.720097,2509.5,327.77,-0.38,25.79
2026-06-04 10:03:48.500,drone_001,PLAN2,104.159655,30.537657,2977.1,172.93,-0.72,28.05
2026-06-04 10:03:48.500,drone_002,PLAN2,103.902881,30.720067,2509.8,327.05,-0.3,26.77
2026-06-04 10:03:49.000,drone_001,PLAN2,104.159831,30.53737,2979.8,173.59,0.06,28.15
2026-06-04 10:03:49.000,drone_002,PLAN2,103.902515,30.720086,2512.4,325.86,-0.67,25.65
2026-06-04 10:03:49.500,drone_001,PLAN2,104.160107,30.536921,2978.2,174.15,-0.32,27.16
2026-06-04 10:03:49.500,drone_002,PLAN2,103.902098,30.720059,2511.5,325.63,-0.27,25.88
2026-06-04 10:03:50.000,drone_001,PLAN2,104.160326,30.536687,2978.0,174.69,-0.91,28.36
2026-06-04 10:03:50.000,drone_002,PLAN2,103.901823,30.72012,2510.7,324.87,0.32,24.78
2026-06-04 10:03:50.500,drone_001,PLAN2,104.160577,30.536352,2975.8,176.22,-0.94,27.82
2026-06-04 10:03:50.500,drone_002,PLAN2,103.901504,30.720069,2513.2,324.1,-1.08,25.8
2026-06-04 10:03:51.000,drone_001,PLAN2,104.16078,30.53592,2976.2,176.52,0.04,28.72
2026-06-04 10:03:51.000,drone_002,PLAN2,103.901155,30.720092,2511.7,323.1,0.66,24.84
2026-06-04 10:03:51.500,drone_001,PLAN2,104.161019,30.535698,2976.4,177.42,-0.01,27.86
2026-06-04 10:03:51.500,drone_002,PLAN2,103.900851,30.720151,2512.9,322.17,0.44,26.02
2026-06-04 10:03:52.000,drone_001,PLAN2,104.161253,30.535405,2976.3,178.3,-0.73,28.14
2026-06-04 10:03:52.000,drone_002,PLAN2,103.90057,30.72016,2513.1,322.12,-0.56,25.56
2026-06-04 10:03:52.500,drone_001,PLAN2,104.161556,30.535144,2976.0,178.98,-0.16,27.82
2026-06-04 10:03:52.500,drone_002,PLAN2,103.900255,30.720172,2512.3,320.95,0.45,26.73
2026-06-04 10:03:53.000,drone_001,PLAN2,104.161866,30.534826,2976.1,180.03,-0.41,28.33
2026-06-04 10:03:53.000,drone_002,PLAN2,103.899905,30.720243,2512.8,320.56,0.43,26.23
2026-06-04 10:03:53.500,drone_001,PLAN2,104.1621,30.534612,2976.3,180.48,-0.67,27.84
2026-06-04 10:03:53.500,drone_002,PLAN2,103.89962,30.720337,2513.5,319.42,0.95,25.5
2026-06-04 10:03:54.000,drone_001,PLAN2,104.16234,30.534382,2974.4,181.01,-0.41,28.07
2026-06-04 10:03:54.000,drone_002,PLAN2,103.899341,30.720416,2513.0,318.77,0.76,26.03
2026-06-04 10:03:54.500,drone_001,PLAN2,104.162602,30.534174,2975.4,182.13,-0.23,28.23
2026-06-04 10:03:54.500,drone_002,PLAN2,103.899061,30.720441,2513.4,318.38,-0.4,25.65
2026-06-04 10:03:55.000,drone_001,PLAN2,104.162885,30.533996,2973.4,183.22,0.58,27.75
2026-06-04 10:03:55.000,drone_002,PLAN2,103.89879,30.720555,2513.7,317.27,0.21,25.05
2026-06-04 10:03:55.500,drone_001,PLAN2,104.163208,30.53373,2974.0,183.09,-0.17,27.13
2026-06-04 10:03:55.500,drone_002,PLAN2,103.898503,30.720593,2511.9,316.64,0.7,25.71
2026-06-04 10:03:56.000,drone_001,PLAN2,104.163478,30.53355,2972.3,184.22,0.37,27.14
2026-06-04 10:03:56.000,drone_002,PLAN2,103.898251,30.720696,2513.4,315.74,0.88,25.44
2026-06-04 10:03:56.500,drone_001,PLAN2,104.163767,30.533368,2971.0,185.1,0.4,28.64
2026-06-04 10:03:56.500,drone_002,PLAN2,103.89801,30.720758,2513.6,314.73,0.25,26.53
2026-06-04 10:03:57.000,drone_001,PLAN2,104.164056,30.533198,2970.7,186.0,0.19,28.94
2026-06-04 10:03:57.000,drone_002,PLAN2,103.897688,30.720922,2515.0,314.35,0.2,24.96
2026-06-04 10:03:57.500,drone_001,PLAN2,104.164314,30.533035,2971.4,186.35,-1.17,27.53
2026-06-04 10:03:57.500,drone_002,PLAN2,103.897488,30.721078,2514.9,313.52,-0.5,25.56
2026-06-04 10:03:58.000,drone_001,PLAN2,104.164641,30.53283,2970.9,186.95,-0.11,28.02
2026-06-04 10:03:58.000,drone_002,PLAN2,103.897232,30.721224,2514.1,312.93,-0.05,25.05
2026-06-04 10:03:58.500,drone_001,PLAN2,104.164983,30.532775,2969.5,187.83,-0.54,28.36
2026-06-04 10:03:58.500,drone_002,PLAN2,103.89704,30.721339,2512.5,312.1,0.11,25.59
2026-06-04 10:03:59.000,drone_001,PLAN2,104.165252,30.532618,2967.7,188.56,0.42,28.15
2026-06-04 10:03:59.000,drone_002,PLAN2,103.8968,30.721471,2516.7,311.54,0.1,25.58
2026-06-04 10:03:59.500,drone_001,PLAN2,104.165562,30.532476,2967.4,189.57,0.51,28.14
2026-06-04 10:03:59.500,drone_002,PLAN2,103.896569,30.721659,2514.7,310.46,0.57,25.84
2026-06-04 10:04:00.000,drone_001,PLAN2,104.165906,30.532339,2969.1,189.55,-0.37,28.54
2026-06-04 10:04:00.000,drone_002,PLAN2,103.896339,30.721774,2516.1,309.43,-0.56,26.34
2026-06-04 10:04:00.500,drone_001,PLAN2,104.166206,30.532288,2967.5,190.67,-0.59,28.06
2026-06-04 10:04:00.500,drone_002,PLAN2,103.896156,30.72196,2516.0,308.6,0.15,25.9
2026-06-04 10:04:01.000,drone_001,PLAN2,104.166538,30.532178,2964.8,191.2,-0.43,27.6
2026-06-04 10:04:01.000,drone_002,PLAN2,103.895941,30.722197,2516.8,308.0,-1.12,25.87
2026-06-04 10:04:01.500,drone_001,PLAN2,104.166876,30.532125,2966.6,192.23,-0.01,27.89
2026-06-04 10:04:01.500,drone_002,PLAN2,103.895756,30.722351,2518.0,307.69,-0.39,24.98
2026-06-04 10:04:02.000,drone_001,PLAN2,104.167129,30.532001,2966.3,193.07,-0.16,28.07
2026-06-04 10:04:02.000,drone_002,PLAN2,103.895589,30.722592,2516.3,306.96,0.74,25.69
2026-06-04 10:04:02.500,drone_001,PLAN2,104.167455,30.532025,2965.2,193.8,-0.61,27.38
2026-06-04 10:04:02.500,drone_002,PLAN2,103.895444,30.722744,2517.1,305.74,-0.59,25.43
2026-06-04 10:04:03.000,drone_001,PLAN2,104.167858,30.531977,2966.7,194.6,0.02,27.56
2026-06-04 10:04:03.000,drone_002,PLAN2,103.895278,30.723029,2516.8,305.38,-0.25,25.02
2026-06-04 10:04:03.500,drone_001,PLAN2,104.168131,30.53196,2966.2,195.66,0.68,27.91
2026-06-04 10:04:03.500,drone_002,PLAN2,103.895059,30.723183,2519.0,304.57,-0.02,25.97
2026-06-04 10:04:04.000,drone_001,PLAN2,104.168577,30.531897,2963.3,195.64,-1.18,28.47
2026-06-04 10:04:04.000,drone_002,PLAN2,103.894879,30.723376,2518.1,303.99,0.98,25.84
2026-06-04 10:04:04.500,drone_001,PLAN2,104.16886,30.531922,2964.5,196.75,0.4,27.64
2026-06-04 10:04:04.500,drone_002,PLAN2,103.894799,30.72365,2518.4,302.88,-0.75,26.04
2026-06-04 10:04:05.000,drone_001,PLAN2,104.169181,30.531938,2964.7,197.35,-0.01,28.71
2026-06-04 10:04:05.000,drone_002,PLAN2,103.894588,30.72393,2516.3,301.89,0.3,25.11
2026-06-04 10:04:05.500,drone_001,PLAN2,104.169579,30.531982,2961.6,198.67,-0.5,27.75
2026-06-04 10:04:05.500,drone_002,PLAN2,103.894489,30.724169,2519.8,301.2,-0.51,26.37
2026-06-04 10:04:06.000,drone_001,PLAN2,104.169883,30.531978,2964.2,198.91,0.11,28.26
2026-06-04 10:04:06.000,drone_002,PLAN2,103.894384,30.724471,2518.9,300.21,-0.26,24.92
2026-06-04 10:04:06.500,drone_001,PLAN2,104.170249,30.532031,2963.1,199.35,-0.26,27.91
2026-06-04 10:04:06.500,drone_002,PLAN2,103.894199,30.724676,2519.0,300.3,-0.06,24.72
2026-06-04 10:04:07.000,drone_001,PLAN2,104.170607,30.5321,2960.5,200.33,-0.14,28.62
2026-06-04 10:04:07.000,drone_002,PLAN2,103.894124,30.725046,2520.2,299.65,-1.42,26.39
2026-06-04 10:04:07.500,drone_001,PLAN2,104.171012,30.53213,2961.3,201.78,1.2,27.28
2026-06-04 10:04:07.500,drone_002,PLAN2,103.894015,30.725249,2519.1,298.34,0.63,25.94
2026-06-04 10:04:08.000,drone_001,PLAN2,104.171373,30.532196,2961.2,201.66,-0.61,28.23
2026-06-04 10:04:08.000,drone_002,PLAN2,103.893928,30.725586,2519.9,297.55,-0.12,25.68
2026-06-04 10:04:08.500,drone_001,PLAN2,104.171773,30.532286,2960.6,202.75,-0.16,27.67
2026-06-04 10:04:08.500,drone_002,PLAN2,103.893795,30.725885,2521.1,297.27,-0.19,25.5
2026-06-04 10:04:09.000,drone_001,PLAN2,104.172168,30.53239,2959.5,204.07,-0.22,27.66
2026-06-04 10:04:09.000,drone_002,PLAN2,103.893684,30.726199,2519.7,296.17,0.01,26.06
2026-06-04 10:04:09.500,drone_001,PLAN2,104.172489,30.53244,2959.5,204.21,0.08,28.01
2026-06-04 10:04:09.500,drone_002,PLAN2,103.893579,30.726446,2519.2,295.32,1.06,25.67
2026-06-04 10:04:10.000,drone_001,PLAN2,104.172927,30.532587,2957.8,205.26,0.44,28.7
2026-06-04 10:04:10.000,drone_002,PLAN2,103.893566,30.726872,2519.4,294.9,1.38,25.82
2026-06-04 10:04:10.500,drone_001,PLAN2,104.173265,30.532691,2956.1,206.42,0.2,27.33
2026-06-04 10:04:10.500,drone_002,PLAN2,103.893451,30.727245,2520.6,293.83,0.61,25.44
2026-06-04 10:04:11.000,drone_001,PLAN2,104.173674,30.53282,2957.1,205.98,-0.38,28.82
2026-06-04 10:04:11.000,drone_002,PLAN2,103.89346,30.727523,2521.1,293.93,0.27,26.98
2026-06-04 10:04:11.500,drone_001,PLAN2,104.174119,30.532983,2956.0,207.19,-0.78,28.95
2026-06-04 10:04:11.500,drone_002,PLAN2,103.893315,30.727899,2521.5,292.38,-0.75,25.91
2026-06-04 10:04:12.000,drone_001,PLAN2,104.174447,30.533165,2957.0,207.92,-0.71,28.22
2026-06-04 10:04:12.000,drone_002,PLAN2,103.893336,30.728229,2521.2,292.12,0.9,25.65
2026-06-04 10:04:12.500,drone_001,PLAN2,104.174901,30.533309,2957.9,209.11,-0.24,27.52
2026-06-04 10:04:12.500,drone_002,PLAN2,103.893235,30.728624,2521.8,291.41,-0.27,25.63
2026-06-04 10:04:13.000,drone_001,PLAN2,104.175355,30.533447,2955.2,209.43,-0.03,28.09
2026-06-04 10:04:13.000,drone_002,PLAN2,103.893217,30.729009,2522.2,290.18,-0.84,25.07
2026-06-04 10:04:13.500,drone_001,PLAN2,104.17571,30.533639,2953.5,210.62,-0.11,28.67
2026-06-04 10:04:13.500,drone_002,PLAN2,103.89315,30.729355,2523.9,289.57,0.11,26.15
2026-06-04 10:04:14.000,drone_001,PLAN2,104.176118,30.533848,2953.4,210.77,0.18,28.57
2026-06-04 10:04:14.000,drone_002,PLAN2,103.89318,30.729793,2522.1,288.83,1.11,25.45
2026-06-04 10:04:14.500,drone_001,PLAN2,104.176584,30.534093,2955.4,211.94,-0.91,27.43
2026-06-04 10:04:14.500,drone_002,PLAN2,103.893139,30.73014,2523.7,287.96,0.42,25.68
2026-06-04 10:04:15.000,drone_001,PLAN2,104.176973,30.53435,2954.2,213.1,-0.36,27.6
2026-06-04 10:04:15.000,drone_002,PLAN2,103.893075,30.730585,2522.6,286.86,0.25,25.63
2026-06-04 10:04:15.500,drone_001,PLAN2,104.177374,30.534575,2953.6,213.38,-0.31,27.86
2026-06-04 10:04:15.500,drone_002,PLAN2,103.893073,30.730969,2522.8,286.18,-0.23,26.5
2026-06-04 10:04:16.000,drone_001,PLAN2,104.177824,30.534771,2951.8,213.6,-0.32,28.15
2026-06-04 10:04:16.000,drone_002,PLAN2,103.893129,30.731399,2523.2,285.7,0.32,25.71
2026-06-04 10:04:16.500,drone_001,PLAN2,104.178208,30.534969,2950.0,215.58,-0.92,27.76
2026-06-04 10:04:16.500,drone_002,PLAN2,103.893081,30.731867,2522.6,284.69,-0.32,25.29
2026-06-04 10:04:17.000,drone_001,PLAN2,104.178662,30.535287,2951.7,215.38,-0.17,28.08
2026-06-04 10:04:17.000,drone_002,PLAN2,103.893098,30.732292,2522.4,284.17,-0.1,25.52
2026-06-04 10:04:17.500,drone_001,PLAN2,104.179066,30.535522,2950.4,216.27,-0.72,28.37
2026-06-04 10:04:17.500,drone_002,PLAN2,103.893071,30.732713,2523.7,283.41,-0.03,24.82
2026-06-04 10:04:18.000,drone_001,PLAN2,104.179623,30.53587,2950.4,217.08,0.27,28.67
2026-06-04 10:04:18.000,drone_002,PLAN2,103.893108,30.733168,2525.2,282.65,0.11,26.08
2026-06-04 10:04:18.500,drone_001,PLAN2,104.180029,30.53613,2948.0,217.97,-0.64,28.08
2026-06-04 10:04:18.500,drone_002,PLAN2,103.893174,30.73367,2525.5,282.1,0.12,25.89
2026-06-04 10:04:19.000,drone_001,PLAN2,104.180511,30.536386,2949.6,218.63,0.51,29.25
2026-06-04 10:04:19.000,drone_002,PLAN2,103.893217,30.734127,2526.3,281.35,0.15,25.85
2026-06-04 10:04:19.500,drone_001,PLAN2,104.180909,30.536736,2949.0,219.54,-1.5,28.46
2026-06-04 10:04:19.500,drone_002,PLAN2,103.893174,30.7346,2526.0,280.63,-0.01,25.88
2026-06-04 10:04:20.000,drone_001,PLAN2,104.181351,30.537121,2947.3,220.0,-0.44,29.11
2026-06-04 10:04:20.000,drone_002,PLAN2,103.893228,30.735103,2526.1,279.76,1.29,26.08
2026-06-04 10:04:20.500,drone_001,PLAN2,104.181841,30.537396,2946.1,220.98,-0.5,27.81
2026-06-04 10:04:20.500,drone_002,PLAN2,103.893296,30.735547,2526.4,279.13,0.87,26.29
2026-06-04 10:04:21.000,drone_001,PLAN2,104.18229,30.537743,2945.1,222.17,0.29,28.24
2026-06-04 10:04:21.000,drone_002,PLAN2,103.893425,30.735986,2527.0,277.85,0.76,25.95
2026-06-04 10:04:21.500,drone_001,PLAN2,104.182756,30.538121,2946.8,222.77,-0.29,29.25
2026-06-04 10:04:21.500,drone_002,PLAN2,103.893442,30.736552,2528.9,277.25,0.35,25.56
2026-06-04 10:04:22.000,drone_001,PLAN2,104.183227,30.538401,2944.4,223.07,-0.09,28.19
2026-06-04 10:04:22.000,drone_002,PLAN2,103.893521,30.73709,2527.2,276.48,-0.15,26.35
2026-06-04 10:04:22.500,drone_001,PLAN2,104.183701,30.538774,2945.0,223.88,-0.64,27.92
2026-06-04 10:04:22.500,drone_002,PLAN2,103.893531,30.737543,2526.3,276.3,0.01,25.45
2026-06-04 10:04:23.000,drone_001,PLAN2,104.18414,30.539148,2944.5,225.38,-0.52,26.65
2026-06-04 10:04:23.000,drone_002,PLAN2,103.893673,30.738095,2530.8,274.86,0.01,25.63
2026-06-04 10:04:23.500,drone_001,PLAN2,104.184632,30.539538,2945.7,225.82,0.71,28.19
2026-06-04 10:04:23.500,drone_002,PLAN2,103.893693,30.738618,2528.3,274.72,-0.13,25.31
2026-06-04 10:04:24.000,drone_001,PLAN2,104.185117,30.539929,2943.0,226.2,-0.17,27.89
2026-06-04 10:04:24.000,drone_002,PLAN2,103.893778,30.739138,2528.5,273.67,0.56,25.83
2026-06-04 10:04:24.500,drone_001,PLAN2,104.185596,30.540343,2942.2,226.38,-0.88,28.6
2026-06-04 10:04:24.500,drone_002,PLAN2,103.893901,30.739746,2529.4,273.0,0.16,25.54
2026-06-04 10:04:25.000,drone_001,PLAN2,104.186115,30.54083,2942.0,227.75,-1.54,27.93
2026-06-04 10:04:25.000,drone_002,PLAN2,103.893987,30.740262,2528.4,272.39,0.08,25.45
2026-06-04 10:04:25.500,drone_001,PLAN2,104.186615,30.541232,2940.8,228.45,-1.04,27.95
2026-06-04 10:04:25.500,drone_002,PLAN2,103.894088,30.740846,2529.3,271.31,-0.05,26.37
2026-06-04 10:04:26.000,drone_001,PLAN2,104.187076,30.541627,2941.7,229.25,0.73,28.52
2026-06-04 10:04:26.000,drone_002,PLAN2,103.894162,30.741367,2531.0,270.74,-0.03,25.42
2026-06-04 10:04:26.500,drone_001,PLAN2,104.187592,30.542065,2940.6,229.61,-0.21,27.86
2026-06-04 10:04:26.500,drone_002,PLAN2,103.894353,30.741954,2530.3,270.06,0.22,25.48
2026-06-04 10:04:27.000,drone_001,PLAN2,104.188064,30.542531,2940.5,230.51,-0.51,28.73
2026-06-04 10:04:27.000,drone_002,PLAN2,103.894439,30.742495,2530.0,269.22,-0.51,25.98
2026-06-04 10:04:27.500,drone_001,PLAN2,104.188567,30.543005,2938.6,230.86,-0.03,28.75
2026-06-04 10:04:27.500,drone_002,PLAN2,103.894579,30.743075,2529.2,268.34,-0.71,26.22
2026-06-04 10:04:28.000,drone_001,PLAN2,104.189073,30.543382,2937.9,231.92,0.58,27.82
2026-06-04 10:04:28.000,drone_002,PLAN2,103.894748,30.743629,2532.1,267.41,0.1,25.85
2026-06-04 10:04:28.500,drone_001,PLAN2,104.189509,30.543899,2939.8,232.66,0.69,28.06
2026-06-04 10:04:28.500,drone_002,PLAN2,103.894807,30.744268,2529.6,266.48,0.32,25.36
2026-06-04 10:04:29.000,drone_001,PLAN2,104.190135,30.544461,2938.4,233.73,-0.64,28.09
2026-06-04 10:04:29.000,drone_002,PLAN2,103.894993,30.744841,2532.5,266.54,1.13,25.02
2026-06-04 10:04:29.500,drone_001,PLAN2,104.19061,30.544871,2938.5,234.97,-0.08,28.46
2026-06-04 10:04:29.500,drone_002,PLAN2,103.895112,30.745534,2531.4,265.6,-1.16,26.72
2026-06-04 10:04:30.000,drone_001,PLAN2,104.191065,30.545401,2936.0,236.04,-1.02,28.29
2026-06-04 10:04:30.000,drone_002,PLAN2,103.895272,30.746106,2531.6,264.83,0.77,25.81
2026-06-04 10:04:30.500,drone_001,PLAN2,104.191559,30.545908,2936.6,235.64,-0.18,28.06
2026-06-04 10:04:30.500,drone_002,PLAN2,103.895428,30.746768,2531.6,263.99,0.6,25.11
2026-06-04 10:04:31.000,drone_001,PLAN2,104.192141,30.5464,2933.1,236.8,0.36,28.59
2026-06-04 10:04:31.000,drone_002,PLAN2,103.895582,30.747327,2532.3,263.09,-0.16,26.39
2026-06-04 10:04:31.500,drone_001,PLAN2,104.192663,30.546977,2935.0,237.93,0.21,27.97
2026-06-04 10:04:31.500,drone_002,PLAN2,103.895758,30.747966,2532.9,263.31,-0.07,25.29
2026-06-04 10:04:32.000,drone_001,PLAN2,104.19319,30.54748,2932.9,238.1,-0.1,27.7
2026-06-04 10:04:32.000,drone_002,PLAN2,103.895903,30.748633,2533.8,261.86,-0.25,25.88
2026-06-04 10:04:32.500,drone_001,PLAN2,104.193771,30.548051,2935.5,238.65,-0.85,28.15
2026-06-04 10:04:32.500,drone_002,PLAN2,103.896061,30.749328,2533.7,261.52,0.59,25.85
2026-06-04 10:04:33.000,drone_001,PLAN2,104.194216,30.548527,2934.2,239.97,-0.44,28.65
2026-06-04 10:04:33.000,drone_002,PLAN2,103.896251,30.749944,2534.8,260.2,-0.15,26.18
2026-06-04 10:04:33.500,drone_001,PLAN2,104.194837,30.549062,2933.6,240.84,0.33,27.63
2026-06-04 10:04:33.500,drone_002,PLAN2,103.896438,30.750612,2531.7,259.07,0.23,26.13
2026-06-04 10:04:34.000,drone_001,PLAN2,104.195312,30.549658,2930.9,241.29,-0.6,29.14
2026-06-04 10:04:34.000,drone_002,PLAN2,103.896606,30.751257,2535.0,258.46,0.93,25.39
2026-06-04 10:04:34.500,drone_001,PLAN2,104.195815,30.550263,2929.8,242.08,-0.45,28.13
2026-06-04 10:04:34.500,drone_002,PLAN2,103.896828,30.751969,2535.2,258.11,0.52,26.32
2026-06-04 10:04:35.000,drone_001,PLAN2,104.196372,30.550815,2931.3,242.71,0.13,27.62
2026-06-04 10:04:35.000,drone_002,PLAN2,103.897029,30.752562,2535.9,257.28,0.34,24.94
2026-06-04 10:04:35.500,drone_001,PLAN2,104.196877,30.551393,2928.0,243.26,-0.22,29.06
2026-06-04 10:04:35.500,drone_002,PLAN2,103.897195,30.753302,2535.5,256.66,0.59,25.16
2026-06-04 10:04:36.000,drone_001,PLAN2,104.197437,30.551991,2927.8,244.11,-0.56,28.41
2026-06-04 10:04:36.000,drone_002,PLAN2,103.897383,30.753956,2534.2,255.74,0.19,25.1
2026-06-04 10:04:36.500,drone_001,PLAN2,104.19802,30.552568,2928.4,245.19,-0.05,28.05
2026-06-04 10:04:36.500,drone_002,PLAN2,103.897605,30.754533,2535.1,255.38,0.37,25.43
2026-06-04 10:04:37.000,drone_001,PLAN2,104.19854,30.553154,2927.2,245.47,-0.26,27.71
2026-06-04 10:04:37.000,drone_002,PLAN2,103.897816,30.755327,2536.1,253.89,-0.01,25.45
2026-06-04 10:04:37.500,drone_001,PLAN2,104.199128,30.553751,2928.0,246.31,0.04,28.34
2026-06-04 10:04:37.500,drone_002,PLAN2,103.898059,30.755974,2536.7,253.61,-0.13,25.14
2026-06-04 10:04:38.000,drone_001,PLAN2,104.199661,30.554386,2927.0,247.97,-1.28,28.2
2026-06-04 10:04:38.000,drone_002,PLAN2,103.898219,30.756672,2535.3,252.61,-0.11,25.69
2026-06-04 10:04:38.500,drone_001,PLAN2,104.200221,30.555002,2927.5,248.24,-0.87,28.48
2026-06-04 10:04:38.500,drone_002,PLAN2,103.898553,30.757399,2535.1,251.76,0.03,25.62
2026-06-04 10:04:39.000,drone_001,PLAN2,104.200761,30.555626,2926.8,249.06,0.2,27.54
2026-06-04 10:04:39.000,drone_002,PLAN2,103.898685,30.758073,2537.5,250.72,-0.82,26.25
2026-06-04 10:04:39.500,drone_001,PLAN2,104.201325,30.55624,2926.3,249.44,-0.28,27.56
2026-06-04 10:04:39.500,drone_002,PLAN2,103.898918,30.758797,2537.7,250.45,0.69,26.07
2026-06-04 10:04:40.000,drone_001,PLAN2,104.201888,30.556917,2925.1,250.39,-0.66,29.36
2026-06-04 10:04:40.000,drone_002,PLAN2,103.899151,30.759576,2538.5,249.8,-0.01,26.32
2026-06-04 10:04:40.500,drone_001,PLAN2,104.20246,30.557545,2925.1,250.97,0.29,28.55
2026-06-04 10:04:40.500,drone_002,PLAN2,103.899326,30.760167,2537.1,248.51,0.19,25.74
2026-06-04 10:04:41.000,drone_001,PLAN2,104.20299,30.558176,2924.2,252.25,-0.35,28.65
2026-06-04 10:04:41.000,drone_002,PLAN2,103.899535,30.761002,2538.4,248.4,0.91,26.43
2026-06-04 10:04:41.500,drone_001,PLAN2,104.203568,30.558826,2922.2,252.58,0.44,28.33
2026-06-04 10:04:41.500,drone_002,PLAN2,103.899866,30.76168,2538.1,247.76,-0.92,25.64
2026-06-04 10:04:42.000,drone_001,PLAN2,104.204096,30.559433,2922.4,253.27,-1.31,28.62
2026-06-04 10:04:42.000,drone_002,PLAN2,103.900125,30.762417,2538.1,246.57,0.58,25.67
2026-06-04 10:04:42.500,drone_001,PLAN2,104.204702,30.560131,2922.5,253.54,0.61,27.3
2026-06-04 10:04:42.500,drone_002,PLAN2,103.900288,30.763213,2540.0,245.95,0.56,25.25
2026-06-04 10:04:43.000,drone_001,PLAN2,104.205258,30.560817,2921.3,254.13,0.3,27.52
2026-06-04 10:04:43.000,drone_002,PLAN2,103.900577,30.763911,2540.9,245.37,-0.58,25.14
2026-06-04 10:04:43.500,drone_001,PLAN2,104.205788,30.561475,2921.0,255.53,-0.3,27.89
2026-06-04 10:04:43.500,drone_002,PLAN2,103.900819,30.764591,2538.1,244.72,0.37,25.94
2026-06-04 10:04:44.000,drone_001,PLAN2,104.206411,30.562106,2918.9,256.38,0.02,28.28
2026-06-04 10:04:44.000,drone_002,PLAN2,103.901093,30.765261,2540.7,243.08,-0.6,24.75
2026-06-04 10:04:44.500,drone_001,PLAN2,104.206931,30.562832,2920.4,257.18,-0.98,27.82
2026-06-04 10:04:44.500,drone_002,PLAN2,103.901277,30.76613,2539.8,242.59,-0.63,25.69
2026-06-04 10:04:45.000,drone_001,PLAN2,104.20761,30.563497,2917.7,258.44,-1.22,28.17
2026-06-04 10:04:45.000,drone_002,PLAN2,103.901628,30.766916,2540.6,242.2,0.82,26.37
2026-06-04 10:04:45.500,drone_001,PLAN2,104.208158,30.564198,2918.1,258.83,-0.24,27.71
2026-06-04 10:04:45.500,drone_002,PLAN2,103.901801,30.76758,2540.4,241.22,0.4,25.1
2026-06-04 10:04:46.000,drone_001,PLAN2,104.208735,30.564892,2916.2,259.17,0.41,28.45
2026-06-04 10:04:46.000,drone_002,PLAN2,103.902086,30.768365,2542.8,241.03,0.31,25.39
2026-06-04 10:04:46.500,drone_001,PLAN2,104.209285,30.565566,2914.8,259.71,-0.0,27.2
2026-06-04 10:04:46.500,drone_002,PLAN2,103.902423,30.769135,2542.7,239.5,0.56,25.61
2026-06-04 10:04:47.000,drone_001,PLAN2,104.209828,30.566286,2915.8,260.48,-0.4,27.59
2026-06-04 10:04:47.000,drone_002,PLAN2,103.902658,30.769942,2542.9,239.4,0.99,25.44
2026-06-04 10:04:47.500,drone_001,PLAN2,104.210482,30.566966,2915.5,261.46,0.41,28.41
